Survey_Date,Age,Age_group,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Burnout_score,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range
2025-06-17,37,36-50,Male,Asia,Technology,Sales Representative,Hybrid,40,Burnout,Medium,4,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K
2025-06-17,31,20-35,Male,Asia,Manufacturing,Sales Representative,Hybrid,65,Depression,Low,3,2,Back Pain; Shoulder Pain; Neck Pain,1,$60K-80K
2025-06-17,46,36-50,Male,Oceania,Manufacturing,Sales Representative,Hybrid,50,None,Low,3,3,Back Pain; Shoulder Pain; Neck Pain,5,$100K-120K
2025-06-17,48,36-50,Female,South America,Marketing,Sales Representative,Onsite,47,Stress Disorder,Medium,6,4,Shoulder Pain; Eye Strain; Neck Pain,1,$40K-60K
2025-06-17,59,51-65,Prefer not to say,Europe,Manufacturing,Sales Representative,Hybrid,46,Depression,Low,3,2,Eye Strain,1,$60K-80K
2025-06-18,31,20-35,Female,Oceania,Retail,Sales Representative,Onsite,55,PTSD,High,7,1,Back Pain; Eye Strain,2,$60K-80K
2025-06-18,25,20-35,Female,Asia,Manufacturing,Sales Representative,Hybrid,44,ADHD,Medium,4,4,Back Pain; Shoulder Pain,3,$80K-100K
2025-06-18,53,51-65,Female,Asia,Professional Services,Sales Representative,Onsite,42,PTSD,Low,1,4,Eye Strain; Neck Pain,1,$80K-100K
2025-06-18,36,36-50,Female,Africa,Healthcare,Sales Representative,Onsite,40,Burnout,Medium,6,2,Shoulder Pain,2,$80K-100K
2025-06-18,45,36-50,Male,Europe,Education,Sales Representative,Onsite,59,ADHD,High,10,4,Back Pain,1,$80K-100K
2025-06-18,53,51-65,Non-binary,Oceania,Manufacturing,Sales Representative,Onsite,60,Burnout,Medium,6,1,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K
2025-06-19,27,20-35,Female,Europe,Marketing,Sales Representative,Onsite,54,None,Medium,6,5,Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-19,44,36-50,Female,Africa,Manufacturing,Sales Representative,Onsite,59,Anxiety,Low,1,3,Shoulder Pain,4,$40K-60K
2025-06-19,40,36-50,Female,Oceania,Healthcare,Sales Representative,Onsite,56,ADHD,Medium,6,4,Back Pain; Eye Strain,2,$60K-80K
2025-06-20,40,36-50,Female,Africa,Technology,Sales Representative,Onsite,57,Stress Disorder,High,8,4,Back Pain,3,$60K-80K
2025-06-20,24,20-35,Female,South America,Finance,Sales Representative,Remote,52,Stress Disorder,Medium,6,3,Shoulder Pain; Eye Strain,5,$100K-120K
2025-06-20,30,20-35,Male,Europe,Manufacturing,Sales Representative,Onsite,50,None,Medium,6,4,None,2,$60K-80K
2025-06-20,28,20-35,Male,Africa,Finance,Sales Representative,Onsite,43,PTSD,Medium,6,4,Back Pain; Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-20,46,36-50,Male,South America,Healthcare,Sales Representative,Onsite,40,Burnout,Medium,4,3,Back Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-21,50,36-50,Male,North America,Technology,Sales Representative,Remote,51,None,Low,2,5,Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-21,34,20-35,Female,Europe,Finance,Sales Representative,Onsite,65,None,Medium,6,2,Back Pain; Shoulder Pain,1,$100K-120K
2025-06-21,62,51-65,Male,Oceania,Professional Services,Sales Representative,Hybrid,53,Stress Disorder,Medium,5,5,Shoulder Pain,1,$60K-80K
2025-06-21,36,36-50,Female,Europe,Professional Services,Sales Representative,Onsite,38,Burnout,High,9,2,Back Pain; Shoulder Pain,3,$60K-80K
2025-06-21,39,36-50,Male,Africa,Healthcare,Sales Representative,Hybrid,35,PTSD,High,9,3,Shoulder Pain; Wrist Pain,3,$120K+
2025-06-21,42,36-50,Male,North America,Manufacturing,Sales Representative,Remote,50,Anxiety,High,7,5,Back Pain; Wrist Pain,5,$80K-100K
2025-06-21,40,36-50,Female,Asia,Retail,Sales Representative,Onsite,55,Burnout,Low,1,5,Eye Strain,3,$100K-120K
2025-06-21,58,51-65,Female,Africa,Technology,Sales Representative,Onsite,49,PTSD,Low,1,5,Back Pain,1,$60K-80K
2025-06-21,49,36-50,Male,Oceania,Education,Sales Representative,Hybrid,56,PTSD,Low,1,2,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K
2025-06-22,34,20-35,Female,Europe,Healthcare,Sales Representative,Onsite,64,ADHD,Medium,6,5,Shoulder Pain; Neck Pain,1,$80K-100K
2025-06-22,51,51-65,Female,North America,Retail,Sales Representative,Remote,49,PTSD,Low,1,4,Back Pain; Shoulder Pain; Wrist Pain,3,$80K-100K
2025-06-22,55,51-65,Male,Oceania,Technology,Sales Representative,Remote,53,Depression,High,9,3,None,3,$40K-60K
2025-06-22,33,20-35,Female,Oceania,Technology,Sales Representative,Hybrid,43,ADHD,Medium,5,4,Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-22,43,36-50,Female,South America,Retail,Sales Representative,Remote,48,None,Medium,5,3,Back Pain; Shoulder Pain,4,$80K-100K
2025-06-23,43,36-50,Female,North America,Finance,Sales Representative,Onsite,56,PTSD,High,9,3,Shoulder Pain; Eye Strain,4,$60K-80K
2025-06-23,26,20-35,Male,Asia,Professional Services,Sales Representative,Onsite,55,Burnout,Medium,4,3,None,2,$40K-60K
2025-06-23,25,20-35,Male,Oceania,Professional Services,Sales Representative,Hybrid,45,None,High,7,1,None,4,$80K-100K
2025-06-23,29,20-35,Female,Oceania,Marketing,Sales Representative,Hybrid,50,Anxiety,High,8,3,Back Pain,1,$40K-60K
2025-06-24,38,36-50,Male,Oceania,Manufacturing,Sales Representative,Onsite,37,None,Low,2,1,Back Pain; Eye Strain; Wrist Pain,2,$80K-100K
2025-06-24,57,51-65,Male,Oceania,Marketing,Sales Representative,Hybrid,55,ADHD,High,9,4,Back Pain; Eye Strain; Wrist Pain,1,$120K+
2025-06-24,41,36-50,Male,Oceania,Technology,Sales Representative,Remote,41,Burnout,High,8,1,Shoulder Pain; Eye Strain,4,$120K+
2025-06-25,49,36-50,Female,South America,Professional Services,Sales Representative,Onsite,46,PTSD,Low,2,3,Shoulder Pain; Eye Strain,1,$60K-80K
2025-06-25,39,36-50,Female,North America,Technology,Sales Representative,Hybrid,62,PTSD,Medium,6,3,Neck Pain,4,$80K-100K
2025-06-25,59,51-65,Male,Europe,Finance,Sales Representative,Onsite,47,None,High,9,4,None,5,$100K-120K
2025-06-26,26,20-35,Female,Asia,Professional Services,Sales Representative,Hybrid,38,Anxiety,Medium,4,4,None,4,$60K-80K
2025-06-26,59,51-65,Male,Europe,Technology,Sales Representative,Remote,64,None,High,10,4,Back Pain; Shoulder Pain,4,$60K-80K
2025-06-26,56,51-65,Female,South America,Customer Service,Sales Representative,Remote,47,None,Medium,6,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$60K-80K
2025-06-26,31,20-35,Female,Africa,Professional Services,Sales Representative,Onsite,56,None,Medium,5,2,Back Pain,3,$60K-80K
2025-06-26,62,51-65,Female,Africa,Professional Services,Sales Representative,Onsite,43,None,Medium,4,1,None,5,$60K-80K
2025-06-01,50,36-50,Male,Europe,Professional Services,Social Media Manager,Remote,64,Burnout,Medium,4,1,None,4,$60K-80K
2025-06-01,59,51-65,Male,Africa,Education,Social Media Manager,Onsite,53,Anxiety,Medium,4,3,None,1,$60K-80K
2025-06-01,49,36-50,Male,Asia,Professional Services,Social Media Manager,Hybrid,56,ADHD,Medium,5,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$60K-80K
2025-06-01,33,20-35,Female,North America,Professional Services,Social Media Manager,Hybrid,48,ADHD,High,7,2,Back Pain; Shoulder Pain,2,$80K-100K
2025-06-01,58,51-65,Female,Oceania,Education,Social Media Manager,Onsite,50,Depression,Medium,4,3,Back Pain,2,$40K-60K
2025-06-01,22,20-35,Female,Europe,Retail,Social Media Manager,Onsite,60,ADHD,High,8,5,Back Pain; Eye Strain; Neck Pain; Wrist Pain,3,$80K-100K
2025-06-01,48,36-50,Male,Europe,Professional Services,Social Media Manager,Onsite,49,ADHD,Low,2,1,None,2,$80K-100K
2025-06-02,46,36-50,Male,South America,Professional Services,Social Media Manager,Onsite,40,Depression,Medium,4,4,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,1,$80K-100K
2025-06-02,44,36-50,Female,North America,Finance,Social Media Manager,Onsite,56,Anxiety,Medium,5,3,None,1,$120K+
2025-06-02,47,36-50,Female,Europe,Technology,Social Media Manager,Hybrid,50,None,High,10,1,Shoulder Pain,3,$80K-100K
2025-06-02,40,36-50,Male,Africa,Technology,Social Media Manager,Remote,35,PTSD,High,10,2,Neck Pain; Wrist Pain,3,$80K-100K
2025-06-02,37,36-50,Male,Africa,Manufacturing,Social Media Manager,Remote,43,Depression,Medium,5,4,Back Pain,4,$40K-60K
2025-06-02,47,36-50,Male,North America,Professional Services,Social Media Manager,Remote,51,PTSD,Medium,6,5,Neck Pain; Wrist Pain,1,$40K-60K
2025-06-02,43,36-50,Male,North America,Manufacturing,Social Media Manager,Onsite,56,None,Low,2,3,Back Pain; Eye Strain,2,$60K-80K
2025-06-02,40,36-50,Female,Oceania,Professional Services,Social Media Manager,Hybrid,45,Burnout,Low,1,5,None,3,$100K-120K
2025-06-02,59,51-65,Male,Oceania,Professional Services,Social Media Manager,Hybrid,48,Burnout,High,7,3,Shoulder Pain; Eye Strain,5,$40K-60K
2025-06-03,47,36-50,Female,Africa,Professional Services,Social Media Manager,Remote,60,Depression,Low,3,4,Shoulder Pain,5,$40K-60K
2025-06-03,27,20-35,Male,Asia,Professional Services,Social Media Manager,Hybrid,36,Depression,Low,1,4,Shoulder Pain; Eye Strain,3,$40K-60K
2025-06-03,61,51-65,Female,South America,Marketing,Social Media Manager,Onsite,62,None,High,9,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K
2025-06-03,47,36-50,Male,Oceania,Technology,Social Media Manager,Onsite,55,None,Medium,4,5,Back Pain,2,$60K-80K
2025-06-03,62,51-65,Male,Europe,Finance,Social Media Manager,Onsite,44,Depression,Medium,5,4,Back Pain; Shoulder Pain; Eye Strain,5,$60K-80K
2025-06-03,43,36-50,Male,Africa,Manufacturing,Social Media Manager,Remote,44,ADHD,Low,2,2,Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K
2025-06-03,62,51-65,Female,South America,Manufacturing,Social Media Manager,Hybrid,46,PTSD,Medium,5,1,Shoulder Pain,4,$100K-120K
2025-06-04,25,20-35,Female,North America,Finance,Social Media Manager,Remote,48,Depression,Medium,5,3,Eye Strain,5,$100K-120K
2025-06-04,26,20-35,Male,Europe,Finance,Social Media Manager,Hybrid,38,None,Low,2,1,Shoulder Pain,4,$80K-100K
2025-06-04,36,36-50,Female,Africa,Healthcare,Social Media Manager,Hybrid,41,Stress Disorder,Medium,6,3,Shoulder Pain; Eye Strain,1,$60K-80K
2025-06-04,52,51-65,Prefer not to say,Africa,Professional Services,Social Media Manager,Hybrid,51,Anxiety,Medium,5,1,Back Pain; Eye Strain; Wrist Pain,2,$60K-80K
2025-06-04,35,20-35,Female,Oceania,Healthcare,Social Media Manager,Remote,61,None,High,7,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,3,$60K-80K
2025-06-04,37,36-50,Female,Asia,Healthcare,Social Media Manager,Onsite,48,Anxiety,Medium,6,2,None,3,$120K+
2025-06-04,52,51-65,Female,Africa,Finance,Social Media Manager,Hybrid,64,Burnout,Low,3,1,Eye Strain,4,$60K-80K
2025-06-05,24,20-35,Female,South America,Education,Social Media Manager,Hybrid,57,None,Low,1,3,Shoulder Pain; Eye Strain; Neck Pain,2,$80K-100K
2025-06-05,56,51-65,Male,South America,Manufacturing,Social Media Manager,Onsite,47,Anxiety,Low,3,3,Shoulder Pain,3,$80K-100K
2025-06-05,47,36-50,Male,South America,Professional Services,Social Media Manager,Onsite,51,Anxiety,Low,2,2,Back Pain; Eye Strain; Neck Pain; Wrist Pain,2,$40K-60K
2025-06-06,22,20-35,Male,Africa,Customer Service,Social Media Manager,Onsite,39,Depression,Medium,6,1,Back Pain,1,$40K-60K
2025-06-06,58,51-65,Male,South America,Finance,Social Media Manager,Onsite,47,Anxiety,Medium,4,2,Eye Strain; Neck Pain,3,$80K-100K
2025-06-06,35,20-35,Male,Oceania,Technology,Social Media Manager,Remote,58,None,High,8,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,3,$120K+
2025-06-06,44,36-50,Female,South America,Technology,Social Media Manager,Hybrid,41,PTSD,High,8,1,None,2,$100K-120K
2025-06-07,59,51-65,Male,South America,Technology,Social Media Manager,Hybrid,40,Anxiety,Medium,5,2,Back Pain; Wrist Pain,3,$100K-120K
2025-06-07,65,51-65,Female,Oceania,Professional Services,Social Media Manager,Hybrid,52,ADHD,Medium,4,3,Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,2,$80K-100K
2025-06-07,59,51-65,Female,Africa,Professional Services,Social Media Manager,Onsite,36,None,Medium,5,3,Back Pain; Eye Strain,2,$60K-80K
2025-06-07,59,51-65,Male,Africa,Professional Services,Social Media Manager,Hybrid,64,PTSD,Medium,6,4,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K
2025-06-07,25,20-35,Female,Asia,Manufacturing,Social Media Manager,Onsite,49,Stress Disorder,High,9,4,Shoulder Pain; Eye Strain,5,$80K-100K
2025-06-08,57,51-65,Male,South America,Retail,Social Media Manager,Hybrid,47,Depression,Medium,6,1,Back Pain; Shoulder Pain; Wrist Pain,2,$80K-100K
2025-06-08,25,20-35,Male,Europe,Technology,Social Media Manager,Hybrid,53,Anxiety,High,9,2,Eye Strain,2,$60K-80K
2025-06-08,34,20-35,Female,Africa,Retail,Social Media Manager,Onsite,40,None,High,9,3,Back Pain; Neck Pain,5,$80K-100K
2025-06-08,62,51-65,Male,Europe,Marketing,Social Media Manager,Onsite,38,Anxiety,Medium,6,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K
2025-06-08,60,51-65,Male,Oceania,Education,Social Media Manager,Onsite,35,None,High,10,2,Back Pain; Shoulder Pain; Wrist Pain,1,$60K-80K
2025-06-08,29,20-35,Male,Africa,Healthcare,Social Media Manager,Hybrid,41,PTSD,Medium,4,1,Shoulder Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-08,23,20-35,Male,Oceania,Finance,Social Media Manager,Hybrid,52,Burnout,Medium,5,3,None,3,$60K-80K
2025-06-08,47,36-50,Male,Europe,Technology,Social Media Manager,Onsite,57,Stress Disorder,Medium,4,2,Back Pain; Shoulder Pain; Eye Strain,1,$120K+
2025-06-08,52,51-65,Prefer not to say,Europe,Professional Services,Social Media Manager,Onsite,55,None,Low,3,4,Back Pain; Eye Strain,1,$40K-60K
2025-06-08,47,36-50,Male,North America,Manufacturing,Social Media Manager,Remote,42,ADHD,Low,1,4,Back Pain; Eye Strain,3,$60K-80K
2025-06-09,36,36-50,Male,Asia,Professional Services,Social Media Manager,Onsite,56,Stress Disorder,Low,1,4,Shoulder Pain; Eye Strain,1,$120K+
2025-06-09,27,20-35,Female,South America,Professional Services,Social Media Manager,Onsite,47,ADHD,High,7,2,Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-09,35,20-35,Male,North America,Customer Service,Social Media Manager,Onsite,51,Burnout,High,8,1,Back Pain,2,$40K-60K
2025-06-09,60,51-65,Male,North America,Marketing,Social Media Manager,Remote,45,None,Medium,4,3,None,1,$60K-80K
2025-06-09,24,20-35,Female,Europe,Technology,Social Media Manager,Hybrid,41,Stress Disorder,Medium,4,4,Back Pain; Shoulder Pain,3,$60K-80K
2025-06-09,49,36-50,Male,Oceania,Education,Social Media Manager,Onsite,36,PTSD,Low,1,4,Back Pain,1,$60K-80K
2025-06-10,56,51-65,Male,Europe,Professional Services,Social Media Manager,Onsite,42,Depression,High,10,3,Back Pain; Neck Pain; Wrist Pain,4,$40K-60K
2025-06-11,48,36-50,Male,Africa,Professional Services,Social Media Manager,Onsite,38,Anxiety,Medium,5,2,Shoulder Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-11,47,36-50,Female,Africa,Technology,Social Media Manager,Hybrid,46,None,Medium,4,3,Neck Pain,3,$80K-100K
2025-06-11,47,36-50,Male,North America,Professional Services,Social Media Manager,Onsite,49,None,Medium,4,1,Back Pain; Eye Strain,2,$60K-80K
2025-06-11,54,51-65,Female,Asia,Marketing,Social Media Manager,Onsite,44,Stress Disorder,Low,3,3,Back Pain,1,$60K-80K
2025-06-11,28,20-35,Male,Oceania,Manufacturing,Social Media Manager,Remote,55,None,Low,2,3,Neck Pain,5,$80K-100K
2025-06-11,57,51-65,Male,Oceania,Retail,Social Media Manager,Remote,64,None,Medium,6,3,Back Pain; Neck Pain; Wrist Pain,3,$100K-120K
2025-06-11,65,51-65,Female,South America,Education,Social Media Manager,Remote,52,None,High,8,3,None,5,$40K-60K
2025-06-12,51,51-65,Male,South America,Finance,Social Media Manager,Onsite,40,Depression,Medium,6,3,Back Pain; Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-12,48,36-50,Female,Africa,Finance,Social Media Manager,Onsite,46,None,Low,1,3,Neck Pain; Wrist Pain,2,$40K-60K
2025-06-12,30,20-35,Male,Europe,Professional Services,Social Media Manager,Hybrid,41,None,Low,3,2,Eye Strain; Neck Pain,2,$80K-100K
2025-06-12,51,51-65,Male,Africa,Professional Services,Social Media Manager,Remote,51,Burnout,High,7,3,Back Pain; Eye Strain,4,$60K-80K
2025-06-13,47,36-50,Female,Africa,Professional Services,Social Media Manager,Remote,40,Depression,Medium,5,3,Back Pain; Eye Strain,4,$40K-60K
2025-06-13,31,20-35,Male,Europe,Professional Services,Social Media Manager,Onsite,57,Burnout,Medium,6,3,Shoulder Pain,2,$100K-120K
2025-06-13,36,36-50,Male,Asia,Marketing,Social Media Manager,Hybrid,49,None,Low,1,3,Back Pain; Shoulder Pain,3,$100K-120K
2025-06-13,61,51-65,Female,Asia,Professional Services,Social Media Manager,Hybrid,39,PTSD,Medium,4,2,Eye Strain,1,$80K-100K
2025-06-13,36,36-50,Male,South America,Finance,Social Media Manager,Onsite,35,Burnout,Low,1,3,Back Pain; Wrist Pain,1,$40K-60K
2025-06-14,52,51-65,Male,Asia,Finance,Social Media Manager,Hybrid,54,Anxiety,High,7,4,Shoulder Pain; Eye Strain; Neck Pain,2,$80K-100K
2025-06-14,49,36-50,Male,Oceania,Finance,Social Media Manager,Hybrid,59,Anxiety,High,7,4,Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-14,39,36-50,Female,South America,Healthcare,Social Media Manager,Onsite,60,ADHD,Medium,5,1,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K
2025-06-14,40,36-50,Male,Oceania,Healthcare,Social Media Manager,Onsite,46,Stress Disorder,Medium,4,2,Back Pain; Eye Strain,2,$60K-80K
2025-06-14,42,36-50,Female,North America,Marketing,Social Media Manager,Hybrid,37,None,Medium,5,2,Eye Strain; Wrist Pain,4,$100K-120K
2025-06-14,37,36-50,Non-binary,North America,Manufacturing,Social Media Manager,Hybrid,36,Depression,Medium,5,2,Shoulder Pain; Eye Strain; Neck Pain,2,$40K-60K
2025-06-15,60,51-65,Male,South America,Professional Services,Social Media Manager,Hybrid,64,ADHD,Medium,5,1,Shoulder Pain; Wrist Pain,2,$40K-60K
2025-06-15,58,51-65,Male,Africa,Marketing,Social Media Manager,Hybrid,55,Depression,High,10,4,Back Pain; Shoulder Pain,2,$80K-100K
2025-06-15,64,51-65,Female,Europe,Manufacturing,Social Media Manager,Onsite,46,Stress Disorder,Low,2,3,Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K
2025-06-15,42,36-50,Male,Asia,Professional Services,Social Media Manager,Onsite,39,PTSD,High,9,3,None,4,$80K-100K
2025-06-15,59,51-65,Male,Europe,Education,Social Media Manager,Onsite,45,PTSD,Medium,5,3,Neck Pain; Wrist Pain,2,$80K-100K
2025-06-15,65,51-65,Male,North America,Manufacturing,Social Media Manager,Onsite,52,None,High,7,3,None,1,$40K-60K
2025-06-15,35,20-35,Male,North America,Professional Services,Social Media Manager,Hybrid,63,Anxiety,Medium,6,5,Shoulder Pain; Eye Strain; Neck Pain,2,$120K+
2025-06-15,60,51-65,Female,Europe,Professional Services,Social Media Manager,Hybrid,53,None,Medium,6,1,Eye Strain; Neck Pain,3,$80K-100K
2025-06-16,34,20-35,Female,South America,Marketing,Social Media Manager,Hybrid,63,Stress Disorder,Medium,6,1,Wrist Pain,1,$60K-80K
2025-06-16,30,20-35,Male,Europe,Customer Service,Social Media Manager,Onsite,54,Anxiety,Medium,4,5,Eye Strain; Wrist Pain,1,$100K-120K
2025-06-16,32,20-35,Male,South America,Education,Social Media Manager,Onsite,50,None,Low,1,3,Back Pain,3,$60K-80K
2025-06-16,25,20-35,Female,Africa,Customer Service,Social Media Manager,Onsite,38,Stress Disorder,High,9,3,Shoulder Pain; Eye Strain; Wrist Pain,2,$40K-60K
2025-06-17,51,51-65,Male,Oceania,Professional Services,Social Media Manager,Onsite,64,PTSD,Medium,5,1,Back Pain; Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-17,62,51-65,Female,Oceania,Professional Services,Social Media Manager,Onsite,46,PTSD,Low,2,4,Eye Strain,2,$80K-100K
2025-06-17,22,20-35,Male,Asia,Professional Services,Social Media Manager,Onsite,44,ADHD,Medium,5,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-17,22,20-35,Male,Asia,Professional Services,Social Media Manager,Onsite,44,PTSD,High,9,3,Shoulder Pain; Eye Strain,1,$120K+
2025-06-17,37,36-50,Female,Europe,Retail,Social Media Manager,Onsite,54,None,Medium,5,5,Back Pain; Eye Strain,3,$100K-120K
2025-06-17,46,36-50,Female,South America,Healthcare,Social Media Manager,Onsite,59,Burnout,Medium,5,4,Back Pain; Shoulder Pain; Wrist Pain,2,$60K-80K
2025-06-18,52,51-65,Female,South America,Education,Social Media Manager,Onsite,57,PTSD,Low,1,5,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$80K-100K
2025-06-18,52,51-65,Male,North America,Retail,Social Media Manager,Onsite,64,Burnout,Medium,5,2,None,4,$120K+
2025-06-18,56,51-65,Female,South America,Technology,Social Media Manager,Onsite,52,None,Low,3,3,Back Pain; Eye Strain,2,$60K-80K
2025-06-18,32,20-35,Male,Oceania,Technology,Social Media Manager,Onsite,64,Burnout,High,10,4,Shoulder Pain,2,$80K-100K
2025-06-19,51,51-65,Female,Africa,Technology,Social Media Manager,Remote,37,Depression,High,7,2,Back Pain; Shoulder Pain; Eye Strain,3,$120K+
2025-06-19,23,20-35,Female,Oceania,Technology,Social Media Manager,Remote,62,None,Medium,4,3,Back Pain; Neck Pain,2,$60K-80K
2025-06-19,35,20-35,Male,Asia,Technology,Social Media Manager,Remote,45,None,Medium,4,2,Eye Strain; Wrist Pain,3,$60K-80K
